n,pts_time,fps,frame_idx
117,413.6,25.0,10340
118,418.8,25.0,10470
119,425.56,25.0,10639
120,430.52,25.0,10763
121,434.12,25.0,10853
122,436.8,25.0,10920
123,440.08,25.0,11002
124,442.8,25.0,11070
125,447.52,25.0,11188
126,448.8,25.0,11220
127,455.8,25.0,11395
128,462.8,25.0,11570
129,469.68,25.0,11742
130,476.64,25.0,11916
131,482.4,25.0,12060
132,487.0,25.0,12175
133,490.92,25.0,12273
134,495.6,25.0,12390
135,500.4,25.0,12510
136,504.0,25.0,12600
137,510.0,25.0,12750
138,514.52,25.0,12863
139,517.96,25.0,12949
140,522.96,25.0,13074
141,526.08,25.0,13152
142,529.2,25.0,13230
143,533.96,25.0,13349
144,535.44,25.0,13386
145,538.8,25.0,13469
146,544.8,25.0,13619
147,549.6,25.0,13740
148,556.0,25.0,13900
149,557.56,25.0,13938
150,562.8,25.0,14069
151,569.4,25.0,14235
152,572.4,25.0,14310
153,579.4,25.0,14485
154,585.4,25.0,14635
155,592.24,25.0,14806
156,594.96,25.0,14874
157,596.4,25.0,14910
158,602.4,25.0,15060
159,607.2,25.0,15180
160,611.92,25.0,15297
161,613.92,25.0,15347
162,618.0,25.0,15450
163,622.48,25.0,15562
164,624.68,25.0,15616
165,629.16,25.0,15729
166,636.0,25.0,15900
167,641.48,25.0,16037
168,648.48,25.0,16212
169,651.6,25.0,16290
170,655.2,25.0,16380
171,658.8,25.0,16470
172,663.6,25.0,16590
173,669.6,25.0,16740
174,675.76,25.0,16894
175,681.0,25.0,17025
176,685.12,25.0,17128
177,687.6,25.0,17190
178,691.04,25.0,17276
179,698.04,25.0,17451
180,704.8,25.0,17620
181,708.32,25.0,17708
182,715.28,25.0,17882
183,721.8,25.0,18045
184,728.04,25.0,18201
185,731.04,25.0,18276
186,736.48,25.0,18412
187,738.0,25.0,18450
188,741.6,25.0,18540
189,743.32,25.0,18583
190,745.2,25.0,18630
191,751.2,25.0,18780
192,755.12,25.0,18878
193,762.0,25.0,19050
194,769.0,25.0,19225
195,774.0,25.0,19350
196,777.24,25.0,19431
197,784.24,25.0,19606
198,789.12,25.0,19728
199,790.76,25.0,19769
200,794.4,25.0,19860
201,799.2,25.0,19980
202,801.56,25.0,20039
203,804.64,25.0,20116
204,808.04,25.0,20201
205,810.0,25.0,20250
206,811.36,25.0,20284
207,813.6,25.0,20340
208,819.28,25.0,20482
209,822.28,25.0,20557
210,828.92,25.0,20723
211,831.32,25.0,20783
212,834.64,25.0,20866
213,841.64,25.0,21041
214,846.08,25.0,21152
215,849.16,25.0,21229
216,855.6,25.0,21390
217,859.2,25.0,21480
218,863.8,25.0,21595
219,865.2,25.0,21630
220,870.64,25.0,21766
221,872.2,25.0,21805
222,875.92,25.0,21898
223,878.4,25.0,21960
224,882.0,25.0,22050
225,884.8,25.0,22120
226,886.8,25.0,22170
227,890.64,25.0,22266
228,891.6,25.0,22290
229,897.6,25.0,22440
230,904.6,25.0,22615
231,910.64,25.0,22766
232,916.52,25.0,22913
233,923.32,25.0,23083
234,928.32,25.0,23208
235,932.4,25.0,23310
236,936.0,25.0,23400
237,942.0,25.0,23550
238,946.8,25.0,23670
239,951.6,25.0,23790
240,956.4,25.0,23910
241,960.08,25.0,24002
242,963.0,25.0,24075
243,969.2,25.0,24230
244,972.96,25.0,24324
245,976.08,25.0,24402
246,981.6,25.0,24540
247,986.36,25.0,24659
248,988.12,25.0,24703
249,991.0,25.0,24775
250,993.24,25.0,24831
251,996.0,25.0,24900
252,999.2,25.0,24980
253,1000.52,25.0,25013
254,1002.12,25.0,25053
255,1004.04,25.0,25101
256,1008.4,25.0,25210
257,1014.36,25.0,25359
258,1017.36,25.0,25434
259,1021.2,25.0,25530
260,1027.68,25.0,25692
261,1033.2,25.0,25830
262,1039.2,25.0,25980
263,1042.8,25.0,26070
264,1047.6,25.0,26189
265,1053.24,25.0,26331
266,1059.4,25.0,26485
267,1059.6,25.0,26489
268,1063.2,25.0,26580
269,1068.6,25.0,26714
270,1071.72,25.0,26793
271,1076.4,25.0,26910
272,1080.72,25.0,27018
273,1084.84,25.0,27120
274,1086.28,25.0,27157
275,1092.0,25.0,27300
276,1093.2,25.0,27330
277,1098.72,25.0,27468
278,1099.2,25.0,27480
279,1105.24,25.0,27631
280,1108.8,25.0,27720
281,1114.8,25.0,27870
282,1119.8,25.0,27995
283,1125.28,25.0,28132
284,1129.0,25.0,28225
285,1131.16,25.0,28279
286,1132.24,25.0,28306
287,1138.68,25.0,28467
288,1141.68,25.0,28542
289,1144.8,25.0,28620
290,1150.24,25.0,28756
291,1153.8,25.0,28845
292,1156.8,25.0,28920
293,1159.04,25.0,28976
294,1161.04,25.0,29026
295,1165.84,25.0,29145
296,1166.4,25.0,29160
297,1169.44,25.0,29236
298,1172.4,25.0,29310
299,1176.0,25.0,29400
300,1179.6,25.0,29489
301,1186.6,25.0,29664
302,1192.8,25.0,29820
303,1196.68,25.0,29917
304,1202.4,25.0,30060
305,1207.2,25.0,30180
306,1214.2,25.0,30355
307,1220.4,25.0,30510
308,1224.0,25.0,30600
309,1230.0,25.0,30750
310,1233.0,25.0,30825
311,1239.68,25.0,30992
312,1243.16,25.0,31079
313,1249.2,25.0,31230
314,1255.12,25.0,31377
315,1259.48,25.0,31487
316,1260.0,25.0,31500
317,1263.6,25.0,31589
318,1266.52,25.0,31663
319,1267.0,25.0,31675
320,1268.6,25.0,31714
321,1272.0,25.0,31800
322,1275.6,25.0,31889
323,1282.6,25.0,32064
324,1286.36,25.0,32158
325,1291.08,25.0,32277
326,1292.08,25.0,32302
327,1296.24,25.0,32406
328,1297.72,25.0,32443
329,1298.88,25.0,32472
330,1302.08,25.0,32552
331,1305.24,25.0,32631
332,1306.76,25.0,32669
333,1312.48,25.0,32812
334,1314.2,25.0,32855
335,1317.0,25.0,32925
336,1321.6,25.0,33040
337,1322.4,25.0,33060
338,1324.04,25.0,33101
339,1327.32,25.0,33183
340,1328.88,25.0,33222
341,1332.88,25.0,33322
342,1335.28,25.0,33382
343,1337.8,25.0,33445
344,1341.92,25.0,33548
345,1343.8,25.0,33595
346,1350.0,25.0,33750
347,1355.76,25.0,33894
348,1356.64,25.0,33916
349,1360.8,25.0,34020
350,1366.8,25.0,34170
351,1371.32,25.0,34283
352,1371.6,25.0,34290
353,1376.4,25.0,34410
354,1380.12,25.0,34503
355,1382.28,25.0,34557
356,1386.32,25.0,34658
357,1388.4,25.0,34710
358,1394.4,25.0,34860
359,1400.28,25.0,35007
360,1404.0,25.0,35100
361,1406.4,25.0,35160
362,1410.0,25.0,35250
363,1416.0,25.0,35400
364,1420.8,25.0,35520
365,1422.0,25.0,35550
366,1426.8,25.0,35670
367,1432.64,25.0,35816
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,15.0,30.0,450
5,18.5333,30.0,555
6,19.2667,30.0,578
7,20.5333,30.0,615
8,22.5333,30.0,675
9,25.6,30.0,768
10,26.6,30.0,798
11,30.5667,30.0,917
12,35.5667,30.0,1067
13,42.2,30.0,1266
14,43.6667,30.0,1310
15,47.6667,30.0,1430
16,54.6667,30.0,1640
17,60.6667,30.0,1820
18,64.5,30.0,1935
19,67.0,30.0,2010
20,73.0,30.0,2190
21,76.0,30.0,2280
22,80.8,30.0,2424
23,83.0,30.0,2490
24,85.0,30.0,2550
25,86.9333,30.0,2607
26,88.0667,30.0,2642
27,89.9333,30.0,2697
28,92.3333,30.0,2769
29,94.6667,30.0,2840
30,96.9667,30.0,2909
31,98.5667,30.0,2957
32,104.6,30.0,3138
33,109.467,30.0,3284
34,113.333,30.0,3399
35,119.067,30.0,3572
36,123.1,30.0,3693
37,126.367,30.0,3791
38,127.767,30.0,3833
39,134.767,30.0,4043
40,139.133,30.0,4173
41,140.8,30.0,4224
42,143.567,30.0,4307
43,149.067,30.0,4472
44,153.267,30.0,4598
45,159.133,30.0,4773
46,165.267,30.0,4958
47,167.867,30.0,5036
48,169.267,30.0,5078
49,169.567,30.0,5087
50,176.567,30.0,5297
51,179.567,30.0,5387
52,185.2,30.0,5556
53,187.533,30.0,5625
54,189.533,30.0,5685
55,194.567,30.0,5837
56,200.567,30.0,6017
57,204.3,30.0,6129
58,208.133,30.0,6243
59,211.0,30.0,6330
60,214.0,30.0,6420
61,218.967,30.0,6569
62,222.733,30.0,6681
63,224.867,30.0,6746
64,229.367,30.0,6881
65,234.933,30.0,7047
66,239.4,30.0,7182
67,241.133,30.0,7233
68,248.133,30.0,7443
69,252.133,30.0,7563
70,255.167,30.0,7655
71,259.9,30.0,7796
72,264.2,30.0,7926
73,266.6,30.0,7998
74,269.467,30.0,8084
75,271.333,30.0,8139
76,277.733,30.0,8331
77,280.4,30.0,8412
78,283.4,30.0,8502
79,285.333,30.0,8559
80,287.6,30.0,8628
81,289.933,30.0,8697
82,294.733,30.0,8841
83,299.667,30.0,8990
84,303.4,30.0,9102
85,306.767,30.0,9203
86,313.767,30.0,9413
87,317.0,30.0,9510
88,321.0,30.0,9630
89,327.5,30.0,9825
90,334.1,30.0,10023
91,338.1,30.0,10143
92,342.267,30.0,10268
93,344.367,30.0,10331
94,348.2,30.0,10446
95,349.1,30.0,10473
96,350.3,30.0,10509
97,354.3,30.0,10629
98,357.5,30.0,10725
99,360.5,30.0,10815
100,365.967,30.0,10979
101,367.4,30.0,11022
102,367.967,30.0,11039
103,374.367,30.0,11231
104,377.967,30.0,11339
105,381.567,30.0,11447
106,384.567,30.0,11537
107,390.867,30.0,11726
108,395.867,30.0,11876
109,400.933,30.0,12027
110,403.8,30.0,12114
111,407.8,30.0,12234
112,414.8,30.0,12444
113,421.8,30.0,12654
114,426.4,30.0,12792
115,433.4,30.0,13002
116,436.933,30.0,13107
117,441.167,30.0,13235
118,445.9,30.0,13377
119,449.2,30.0,13476
120,455.8,30.0,13674
121,459.4,30.0,13782
122,465.2,30.0,13956
123,468.967,30.0,14069
124,473.967,30.0,14219
125,479.967,30.0,14399
126,483.6,30.0,14508
127,488.567,30.0,14657
128,492.733,30.0,14781
129,496.6,30.0,14898
130,501.533,30.0,15045
131,505.1,30.0,15153
132,507.167,30.0,15215
133,511.767,30.0,15353
134,514.933,30.0,15447
135,519.4,30.0,15582
136,521.6,30.0,15648
137,525.167,30.0,15755
138,526.8,30.0,15803
139,531.667,30.0,15950
140,535.933,30.0,16077
141,538.2,30.0,16146
142,540.9,30.0,16227
143,547.9,30.0,16437
144,553.7,30.0,16611
145,558.533,30.0,16755
146,562.367,30.0,16871
147,565.2,30.0,16956
148,568.967,30.0,17069
149,575.1,30.0,17253
150,579.167,30.0,17375
151,585.0,30.0,17550
152,591.967,30.0,17759
153,598.733,30.0,17961
154,605.3,30.0,18159
155,609.667,30.0,18290
156,613.2,30.0,18396
157,614.733,30.0,18441
158,619.067,30.0,18572
159,621.067,30.0,18632
160,625.533,30.0,18765
161,628.533,30.0,18855
162,633.4,30.0,19002
163,638.7,30.0,19161
164,644.9,30.0,19347
165,650.567,30.0,19517
166,655.167,30.0,19655
167,660.733,30.0,19821
168,664.1,30.0,19923
169,667.133,30.0,20013
170,669.7,30.0,20091
171,671.467,30.0,20144
172,674.467,30.0,20234
173,680.8,30.0,20424
174,686.467,30.0,20594
175,693.467,30.0,20804
176,698.467,30.0,20954
177,701.967,30.0,21059
178,705.967,30.0,21179
179,710.767,30.0,21323
180,711.767,30.0,21353
181,718.133,30.0,21543
182,722.333,30.0,21669
183,724.167,30.0,21725
184,729.333,30.0,21879
185,732.5,30.0,21975
186,736.267,30.0,22088
187,739.767,30.0,22193
188,742.3,30.0,22269
189,744.967,30.0,22349
190,748.3,30.0,22449
191,751.867,30.0,22556
192,758.867,30.0,22766
193,763.667,30.0,22910
194,769.767,30.0,23093
195,776.733,30.0,23301
196,782.9,30.0,23487
197,786.367,30.0,23591
198,791.3,30.0,23739
199,798.3,30.0,23949
200,802.3,30.0,24069
201,807.2,30.0,24216
202,810.333,30.0,24309
203,814.967,30.0,24449
204,821.2,30.0,24636
205,824.267,30.0,24728
206,829.067,30.0,24872
207,831.067,30.0,24932
208,837.1,30.0,25113
209,839.4,30.0,25182
210,841.367,30.0,25241
211,847.367,30.0,25421
212,850.4,30.0,25512
213,856.667,30.0,25700
214,862.167,30.0,25865
215,866.4,30.0,25992
216,870.967,30.0,26129
217,875.967,30.0,26279
218,881.133,30.0,26433
219,887.733,30.0,26631
220,894.733,30.0,26841
221,897.933,30.0,26937
222,902.2,30.0,27066
223,909.2,30.0,27276
224,913.733,30.0,27411
225,918.733,30.0,27561
226,924.367,30.0,27731
227,930.533,30.0,27915
228,933.533,30.0,28005
229,940.533,30.0,28215
230,946.733,30.0,28401
231,953.733,30.0,28611
232,956.733,30.0,28701
233,963.567,30.0,28907
234,967.4,30.0,29022
235,970.667,30.0,29120
236,971.667,30.0,29150
237,975.933,30.0,29277
238,978.067,30.0,29342
239,982.733,30.0,29481
240,984.767,30.0,29543
241,988.767,30.0,29663
242,993.5,30.0,29805
243,1000.5,30.0,30015
244,1003.77,30.0,30113
245,1006.07,30.0,30182
246,1008.57,30.0,30257
247,1014.73,30.0,30441
248,1021.6,30.0,30648
249,1028.1,30.0,30842
250,1032.9,30.0,30987
251,1036.47,30.0,31094
252,1043.47,30.0,31304
253,1049.37,30.0,31481
254,1055.93,30.0,31677
255,1060.57,30.0,31817
256,1063.33,30.0,31899
257,1067.07,30.0,32012
258,1069.07,30.0,32072
259,1070.67,30.0,32120
260,1077.67,30.0,32330
261,1081.0,30.0,32430
262,1086.0,30.0,32580
263,1089.53,30.0,32685
264,1090.53,30.0,32715
265,1094.53,30.0,32835
266,1099.97,30.0,32999
267,1104.5,30.0,33135
268,1106.37,30.0,33191
269,1110.97,30.0,33329
270,1112.4,30.0,33372
271,1115.17,30.0,33455
272,1118.87,30.0,33566
273,1121.77,30.0,33653
274,1125.77,30.0,33773
275,1132.77,30.0,33983
1,0.0,30.0,0
2,3.0,30.0,90
3,10.0,30.0,300
4,14.3,30.0,429
5,16.9,30.0,506
6,20.1333,30.0,603
7,21.9667,30.0,659
8,24.1667,30.0,725
9,26.9333,30.0,807
10,30.6667,30.0,920
11,31.9333,30.0,957
12,33.9333,30.0,1017
13,39.9333,30.0,1197
14,46.9,30.0,1407
15,52.9333,30.0,1587
16,57.6667,30.0,1730
17,60.4,30.0,1812
18,63.0667,30.0,1892
19,68.0667,30.0,2042
20,71.4,30.0,2142
21,74.2,30.0,2226
22,76.3667,30.0,2291
23,77.8667,30.0,2336
24,79.9333,30.0,2397
25,82.7667,30.0,2483
26,85.3333,30.0,2559
27,86.3333,30.0,2589
28,89.8,30.0,2694
29,93.3,30.0,2799
30,96.7,30.0,2901
31,101.333,30.0,3039
32,103.333,30.0,3099
33,106.333,30.0,3189
34,110.9,30.0,3327
35,113.8,30.0,3414
36,115.7,30.0,3471
37,121.667,30.0,3650
38,128.667,30.0,3860
39,133.533,30.0,4005
40,138.533,30.0,4155
41,142.933,30.0,4287
42,144.467,30.0,4334
43,147.467,30.0,4424
44,154.467,30.0,4634
45,157.967,30.0,4739
46,164.967,30.0,4949
47,168.2,30.0,5046
48,173.2,30.0,5196
49,176.2,30.0,5286
50,177.533,30.0,5325
51,180.7,30.0,5421
52,183.133,30.0,5493
53,187.167,30.0,5615
54,192.933,30.0,5787
55,198.167,30.0,5945
56,202.967,30.0,6089
57,204.967,30.0,6149
58,208.367,30.0,6251
59,210.9,30.0,6327
60,214.9,30.0,6447
61,221.3,30.0,6639
62,226.767,30.0,6803
63,229.333,30.0,6879
64,233.3,30.0,6999
65,236.3,30.0,7089
66,243.3,30.0,7299
67,247.3,30.0,7419
68,252.933,30.0,7587
69,256.4,30.0,7691
70,257.767,30.0,7733
71,261.767,30.0,7853
72,263.267,30.0,7898
73,267.733,30.0,8031
74,269.3,30.0,8079
75,272.7,30.0,8181
76,274.067,30.0,8222
77,275.7,30.0,8271
78,278.333,30.0,8349
79,279.867,30.0,8396
80,284.333,30.0,8529
81,285.733,30.0,8571
82,288.7,30.0,8661
83,289.8,30.0,8694
84,291.5,30.0,8745
85,293.067,30.0,8792
86,294.6,30.0,8838
87,295.967,30.0,8879
88,299.333,30.0,8979
89,300.967,30.0,9029
90,302.3,30.0,9069
91,304.567,30.0,9137
92,305.967,30.0,9179
93,307.667,30.0,9230
94,309.267,30.0,9278
95,311.2,30.0,9336
96,312.467,30.0,9374
97,316.2,30.0,9486
98,320.267,30.0,9608
99,322.467,30.0,9674
100,329.467,30.0,9884
101,333.1,30.0,9993
102,338.0,30.0,10140
103,343.767,30.0,10313
104,346.267,30.0,10388
105,348.867,30.0,10466
106,351.333,30.0,10539
107,352.9,30.0,10587
108,355.167,30.0,10655
109,357.167,30.0,10715
110,362.367,30.0,10871
111,364.167,30.0,10925
112,370.8,30.0,11124
113,371.167,30.0,11135
114,372.967,30.0,11189
115,376.967,30.0,11309
116,383.933,30.0,11517
117,386.933,30.0,11607
118,392.733,30.0,11781
119,394.9,30.0,11847
120,397.3,30.0,11919
121,399.733,30.0,11991
122,406.167,30.0,12185
123,411.0,30.0,12330
124,416.733,30.0,12501
125,423.333,30.0,12699
126,428.733,30.0,12861
127,429.767,30.0,12893
128,435.333,30.0,13059
129,442.333,30.0,13269
130,447.333,30.0,13419
131,453.133,30.0,13593
132,456.3,30.0,13689
133,461.467,30.0,13844
134,465.567,30.0,13967
135,467.767,30.0,14033
136,470.3,30.0,14109
137,477.133,30.0,14313
138,479.9,30.0,14397
139,482.8,30.0,14484
140,487.733,30.0,14631
141,489.733,30.0,14691
142,492.467,30.0,14774
143,495.367,30.0,14861
144,499.167,30.0,14975
145,501.167,30.0,15035
146,504.167,30.0,15125
147,508.0,30.0,15240
148,515.0,30.0,15450
149,520.733,30.0,15621
150,527.733,30.0,15831
151,530.567,30.0,15917
152,533.2,30.0,15996
153,536.2,30.0,16086
154,540.6,30.0,16218
155,543.6,30.0,16308
156,545.933,30.0,16377
157,549.567,30.0,16487
158,552.5,30.0,16575
159,555.3,30.0,16659
160,557.667,30.0,16730
161,562.533,30.0,16875
162,568.967,30.0,17069
163,571.967,30.0,17159
164,578.967,30.0,17369
165,583.933,30.0,17517
166,587.533,30.0,17625
167,594.533,30.0,17835
168,600.333,30.0,18009
169,605.3,30.0,18159
170,610.567,30.0,18317
171,617.167,30.0,18515
172,620.8,30.0,18624
173,622.967,30.0,18689
174,625.4,30.0,18762
175,627.7,30.0,18831
176,630.567,30.0,18917
177,633.133,30.0,18993
178,637.067,30.0,19112
179,642.5,30.0,19275
180,649.5,30.0,19485
181,653.5,30.0,19605
182,658.0,30.0,19740
183,661.2,30.0,19836
184,667.3,30.0,20019
185,674.3,30.0,20229
186,678.867,30.0,20366
187,684.333,30.0,20529
188,687.6,30.0,20628
189,691.667,30.0,20750
190,693.8,30.0,20814
191,696.967,30.0,20909
192,701.3,30.0,21039
193,703.2,30.0,21096
194,706.533,30.0,21195
195,713.533,30.0,21405
196,719.067,30.0,21572
197,723.067,30.0,21692
198,729.0,30.0,21870
199,732.067,30.0,21962
200,735.967,30.0,22079
201,740.967,30.0,22229
202,747.367,30.0,22421
203,752.4,30.0,22572
204,759.267,30.0,22778
205,766.2,30.0,22986
206,769.9,30.0,23097
207,776.9,30.0,23307
208,779.9,30.0,23397
209,784.2,30.0,23526
210,789.767,30.0,23693
211,795.8,30.0,23874
212,802.8,30.0,24084
213,808.8,30.0,24264
214,813.933,30.0,24417
215,818.1,30.0,24543
216,822.367,30.0,24671
217,824.5,30.0,24735
218,828.7,30.0,24861
219,833.7,30.0,25011
220,838.8,30.0,25164
221,840.267,30.0,25208
222,844.9,30.0,25347
223,846.333,30.0,25389
224,847.767,30.0,25433
225,851.6,30.0,25548
226,856.8,30.0,25704
227,858.4,30.0,25752
228,865.4,30.0,25962
229,871.0,30.0,26130
230,877.0,30.0,26310
231,882.8,30.0,26484
232,886.767,30.0,26603
233,890.533,30.0,26715
234,894.333,30.0,26829
235,898.5,30.0,26955
236,905.2,30.0,27156
237,911.8,30.0,27354
238,914.8,30.0,27444
239,920.167,30.0,27605
240,926.9,30.0,27807
241,932.567,30.0,27977
242,939.333,30.0,28179
243,944.567,30.0,28337
244,950.367,30.0,28511
245,954.267,30.0,28628
246,957.9,30.0,28737
247,964.9,30.0,28947
248,971.6,30.0,29148
249,976.6,30.0,29298
250,979.6,30.0,29388
251,984.7,30.0,29541
252,988.2,30.0,29646
253,991.533,30.0,29745
254,995.2,30.0,29856
255,995.733,30.0,29871
256,998.733,30.0,29961
257,1002.13,30.0,30063
258,1005.6,30.0,30168
259,1009.13,30.0,30273
260,1012.77,30.0,30383
261,1015.57,30.0,30467
262,1017.77,30.0,30533
263,1024.77,30.0,30743
264,1028.9,30.0,30867
265,1033.37,30.0,31001
266,1036.9,30.0,31107
267,1043.4,30.0,31302
268,1048.3,30.0,31449
269,1052.73,30.0,31581
270,1057.2,30.0,31716
271,1061.37,30.0,31841
272,1068.37,30.0,32051
273,1072.4,30.0,32172
274,1075.4,30.0,32262
275,1080.37,30.0,32411
276,1084.57,30.0,32537
277,1087.13,30.0,32613
278,1091.37,30.0,32741
279,1094.4,30.0,32832
280,1097.5,30.0,32925
281,1103.5,30.0,33105
282,1106.93,30.0,33207
283,1107.93,30.0,33237
284,1112.93,30.0,33387
285,1118.67,30.0,33560
286,1121.77,30.0,33653
287,1125.73,30.0,33771
288,1132.73,30.0,33981
289,1138.53,30.0,34155
290,1145.53,30.0,34365
291,1148.73,30.0,34461
292,1153.47,30.0,34604
293,1160.27,30.0,34808
294,1167.13,30.0,35013
295,1174.13,30.0,35223
296,1175.27,30.0,35258
297,1177.37,30.0,35321
298,1179.47,30.0,35384
299,1182.9,30.0,35487
300,1189.1,30.0,35673
301,1191.4,30.0,35742
302,1194.33,30.0,35829
303,1198.93,30.0,35967
304,1200.53,30.0,36015
305,1203.53,30.0,36105
306,1207.53,30.0,36225
307,1214.53,30.0,36435
308,1219.67,30.0,36590
309,1225.67,30.0,36770
310,1230.2,30.0,36906
311,1233.87,30.0,37016
312,1236.77,30.0,37103
313,1240.4,30.0,37212
314,1243.7,30.0,37311
315,1247.7,30.0,37431
316,1254.7,30.0,37641
317,1259.7,30.0,37791
318,1262.7,30.0,37881
319,1266.97,30.0,38009
1,0.0,25.0,0
2,4.8,25.0,120
3,11.52,25.0,288
4,13.84,25.0,346
5,15.6,25.0,390
6,18.92,25.0,473
7,21.6,25.0,540
8,23.88,25.0,597
9,27.6,25.0,690
10,28.88,25.0,722
11,32.44,25.0,811
12,37.2,25.0,930
13,44.2,25.0,1105
14,48.04,25.0,1201
15,54.2,25.0,1355
16,58.8,25.0,1470
17,63.36,25.0,1584
18,63.6,25.0,1590
19,65.56,25.0,1639
20,67.44,25.0,1686
21,73.08,25.0,1827
22,74.4,25.0,1860
23,77.8,25.0,1945
24,80.16,25.0,2004
25,84.08,25.0,2102
26,85.92,25.0,2148
27,90.4,25.0,2260
28,91.88,25.0,2297
29,94.52,25.0,2363
30,96.88,25.0,2422
31,99.76,25.0,2494
32,105.08,25.0,2627
33,108.36,25.0,2709
34,109.76,25.0,2744
35,114.4,25.0,2860
36,121.2,25.0,3030
37,126.0,25.0,3150
38,130.84,25.0,3271
39,136.8,25.0,3420
40,140.2,25.0,3504
41,142.84,25.0,3571
42,147.6,25.0,3690
43,153.56,25.0,3839
44,156.56,25.0,3914
45,162.0,25.0,4050
46,163.92,25.0,4098
47,168.0,25.0,4200
48,172.72,25.0,4318
49,176.68,25.0,4417
50,181.44,25.0,4536
51,183.6,25.0,4590
52,187.2,25.0,4680
53,192.04,25.0,4801
54,199.04,25.0,4976
55,202.8,25.0,5070
56,206.2,25.0,5155
57,212.4,25.0,5310
58,216.36,25.0,5409
59,218.4,25.0,5460
60,223.04,25.0,5576
61,224.68,25.0,5617
62,229.24,25.0,5731
63,231.6,25.0,5790
64,235.2,25.0,5880
65,238.28,25.0,5957
66,238.8,25.0,5970
67,241.76,25.0,6044
68,243.6,25.0,6090
69,247.2,25.0,6180
70,251.72,25.0,6293
71,253.52,25.0,6338
72,260.4,25.0,6509
73,265.2,25.0,6630
74,271.88,25.0,6797
75,276.0,25.0,6900
76,280.8,25.0,7020
77,286.8,25.0,7170
78,292.8,25.0,7320
79,298.8,25.0,7470
80,304.8,25.0,7620
81,309.6,25.0,7740
82,315.36,25.0,7884
83,320.32,25.0,8008
84,325.04,25.0,8126
85,330.0,25.0,8250
86,337.0,25.0,8425
87,341.76,25.0,8544
88,343.2,25.0,8580
89,346.8,25.0,8670
90,348.6,25.0,8715
91,352.36,25.0,8809
92,358.8,25.0,8970
93,363.56,25.0,9089
94,365.56,25.0,9139
95,371.04,25.0,9276
96,376.24,25.0,9406
97,378.68,25.0,9467
98,382.56,25.0,9564
99,386.36,25.0,9659
100,389.32,25.0,9733
101,393.0,25.0,9825
102,394.8,25.0,9870
103,399.56,25.0,9989
104,400.8,25.0,10020
105,405.6,25.0,10140
106,411.6,25.0,10290
107,417.72,25.0,10443
108,424.68,25.0,10617
109,430.56,25.0,10764
110,434.4,25.0,10860
111,440.4,25.0,11010
112,444.0,25.0,11100
113,445.2,25.0,11130
114,448.8,25.0,11220
115,452.12,25.0,11303
116,454.8,25.0,11370
117,458.4,25.0,11460
118,465.16,25.0,11629
119,470.36,25.0,11759
120,473.8,25.0,11845
121,475.92,25.0,11898
122,482.4,25.0,12060
123,487.8,25.0,12195
124,490.8,25.0,12270
125,497.48,25.0,12437
126,502.8,25.0,12570
127,508.44,25.0,12711
128,513.6,25.0,12840
129,517.88,25.0,12947
130,524.4,25.0,13110
131,529.2,25.0,13230
132,532.4,25.0,13310
133,538.8,25.0,13469
134,545.4,25.0,13635
135,548.4,25.0,13710
136,552.0,25.0,13800
137,555.6,25.0,13890
138,559.2,25.0,13980
139,562.8,25.0,14069
140,567.6,25.0,14190
141,574.32,25.0,14358
142,580.44,25.0,14511
143,586.8,25.0,14669
144,591.6,25.0,14790
145,598.04,25.0,14951
146,601.2,25.0,15030
147,607.2,25.0,15180
148,613.2,25.0,15330
149,619.8,25.0,15494
150,622.8,25.0,15569
151,628.8,25.0,15719
152,631.96,25.0,15799
153,634.8,25.0,15869
154,637.48,25.0,15937
155,638.4,25.0,15960
156,642.36,25.0,16059
157,644.4,25.0,16110
158,648.0,25.0,16200
159,650.48,25.0,16262
160,654.52,25.0,16363
161,659.16,25.0,16479
162,661.2,25.0,16530
163,665.32,25.0,16633
164,667.2,25.0,16680
165,670.72,25.0,16768
166,673.48,25.0,16837
167,674.8,25.0,16870
168,676.04,25.0,16901
169,676.8,25.0,16920
170,683.4,25.0,17085
171,686.4,25.0,17160
172,692.4,25.0,17310
173,698.4,25.0,17460
174,701.48,25.0,17537
175,706.8,25.0,17670
176,712.8,25.0,17820
177,718.28,25.0,17957
178,722.44,25.0,18061
179,723.6,25.0,18090
180,728.24,25.0,18206
181,732.4,25.0,18310
182,734.68,25.0,18367
183,739.64,25.0,18491
184,746.4,25.0,18660
185,751.2,25.0,18780
186,754.96,25.0,18874
187,760.8,25.0,19020
188,766.04,25.0,19151
189,767.72,25.0,19193
190,774.0,25.0,19350
191,778.8,25.0,19470
192,784.56,25.0,19614
193,790.2,25.0,19755
194,793.2,25.0,19830
195,798.0,25.0,19950
196,801.88,25.0,20047
197,802.8,25.0,20070
198,803.96,25.0,20099
199,807.6,25.0,20190
200,811.16,25.0,20279
201,812.4,25.0,20310
202,818.36,25.0,20459
203,820.0,25.0,20500
204,821.48,25.0,20537
205,823.2,25.0,20580
206,830.2,25.0,20755
207,834.0,25.0,20850
208,839.56,25.0,20989
209,840.56,25.0,21014
210,845.68,25.0,21142
211,852.0,25.0,21300
212,858.0,25.0,21450
213,863.6,25.0,21590
214,867.6,25.0,21690
